"Root","Project","Top","RelativePath","FileName","Bytes","Modified","HeadingSample","HasPRD","HasRoadmap","HasFinance","HasDesign","HasArchitecture","HasLegalRisk"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE6_COMPLETA.md","FASE6_COMPLETA.md","8180","2026-06-13 04:46","Fase 6 Completada: Implementación y Mapeo Universal de Configuraciones (Preferences Phase) || Resumen de la Implementación (Fase 6) || Fase 7 Completada: Implementación de Densidad de Interfaz (Optimization Phase) || Resumen de la Implementación (Fase 7) || Fase 5 Completada: Event-driven Architecture & Cero Efectos Secundarios || Resumen de la Refactorización (Fase 5) || Fase 4 Completada: Arquitectura Clean y Sandboxing Segura || Resumen de la Refactorización (Fase 4)","0","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE30_RELEASE_CANDIDATE_CONFIGURATION_AUDIT.md","FASE30_RELEASE_CANDIDATE_CONFIGURATION_AUDIT.md","4338","2026-06-13 04:47","Fase 30 — Release Candidate / Product QA Final & Configuration Audit || 1. Inventario del Proyecto || 2. Auditoría de Configuración & Rutas || 3. Revisión de Flujos de Producto (QA Final) || 4. Reporte de Construcción & Validación || 5. Cierre y Veredicto Final","1","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE28_DESKTOP_RUNTIME_PERMISSIONS_SECURITY_CENTER.md","FASE28_DESKTOP_RUNTIME_PERMISSIONS_SECURITY_CENTER.md","11173","2026-06-13 04:47","Fase 28 — Desktop Runtime Permissions & Security Center || 1. Resumen ejecutivo || 2. Confirmación de Fase || 3. Estado de Fase 27 recibido || 4. Qué problema resuelve Security Center || 5. Archivos auditados || 6. Archivos creados || 7. Archivos modificados","0","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE27_DESKTOP_BUILD_HARDENING_WINDOWS_INSTALLER_QA.md","FASE27_DESKTOP_BUILD_HARDENING_WINDOWS_INSTALLER_QA.md","6757","2026-06-13 04:47","Fase 27 — Desktop Build Hardening + Windows Installer QA || 1. Resumen ejecutivo || 2. Confirmación de Fase || 3. Estado de Fase 26 recibido || 4. Decisión de mantener Electron || 5. Archivos auditados || 6. Archivos modificados || 7. Scripts finales","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE26_GOOGLE_AI_STUDIO_PRODUCT_POLISH_QA.md","FASE26_GOOGLE_AI_STUDIO_PRODUCT_POLISH_QA.md","6696","2026-06-13 04:47","Fase 26 — Google AI Studio Product Polish & QA Sweep || 1. Resumen ejecutivo || 2. Confirmación de Fase || 3. Qué se auditó || 4. Problemas encontrados || 5. Problemas corregidos || 6. Problemas documentados para fase posterior (Fase 30) || 7. Archivos modificados","1","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE25_OPEN_RCKBYTE_FROM_WINDOWS.md","FASE25_OPEN_RCKBYTE_FROM_WINDOWS.md","6729","2026-06-13 04:47","FASE25_OPEN_RCKBYTE_FROM_WINDOWS.md || 1. Resumen ejecutivo || 2. Qué problema resuelve esta fase || 3. Archivos auditados || 4. Archivos creados || 5. Archivos modificados || 6. Cambios en `electron/main.ts` || 7. Cambios en `electron/preload.ts`","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE24_DESKTOP_SHELL_WINDOWS.md","FASE24_DESKTOP_SHELL_WINDOWS.md","4325","2026-06-13 04:47","Fase 24: Desktop Shell Windows con Tauri/Electron || Resumen || Decisión Técnica: Electron vs Tauri || Justificación: || Cambios Clave || 1. Estructura de Electron Agregada || 2. DesktopBridge Resiliente (`src/utils/DesktopBridge.ts`) || 3. File Associations en `package.json`","0","0","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE23_PROFESSIONAL_RCKBYTE_PACKAGING.md","FASE23_PROFESSIONAL_RCKBYTE_PACKAGING.md","2830","2026-06-13 04:47","Fase 23: Professional `.rckbyte` Packaging & Manifest || Resumen || Cambios Clave || 1. `RckByteManifest` V2 || 2. Exportación Profesional (`rckbyteExporters.ts`) || 3. Migración Backwards-Compatible (`rckbyteManifest.ts`) || 4. Integración en el Dashboard y Templates || 5. Arquitectura","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE22_MULTI_WINDOW_MINIAPP_RUNTIME.md","FASE22_MULTI_WINDOW_MINIAPP_RUNTIME.md","4253","2026-06-13 04:47","Fase 22 — Multi-Window Mini App Runtime completada exitosamente || Resumen Ejecutivo || Archivos Auditados || Archivos Creados || Modificaciones de Estado (`systemSlice.ts` y `src/types/index.ts`) || Capacidades Adquiridas (API del Window Manager) || Seguridad || Validaciones Ejecutadas","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE21_MINI_APPS_TEMPLATE_STORE.md","FASE21_MINI_APPS_TEMPLATE_STORE.md","3128","2026-06-13 04:47","Fase 21 — Mini Apps Precargadas / Template Store completada exitosamente || Arquitectura Implementada || 1. Sistema de Tipado (`miniAppTemplateTypes.ts`) || 2. Base de Datos / Store (`preloadedMiniAppTemplates.ts`) || 3. VFS Gateway (`miniAppTemplateAdapters.ts`) || 4. Orquestación y Hooks (`useProjects.ts` & `useAppLogic.ts`) || 5. UI y UX de Invocación (`DashboardView.tsx`, `CreateProjectHeader.tsx`) || Verificación Superada","0","1","1","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE20_GOOGLE_AI_STUDIO_ZIP_COMPATIBILITY.md","FASE20_GOOGLE_AI_STUDIO_ZIP_COMPATIBILITY.md","9150","2026-06-13 04:47","Fase 20 Completada: Google AI Studio ZIP Compatibility || 1. Resumen Ejecutivo || 2. Qué problema resuelve esta fase || 3. Archivos auditados || 4. Archivos creados || 5. Archivos modificados || 6. Tipos creados || 7. API final del adaptador Google AI Studio","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE19_AI_SELF_HEALING_FIX_PIPELINE.md","FASE19_AI_SELF_HEALING_FIX_PIPELINE.md","7771","2026-06-13 04:47","Fase 19 Completada: AI Self-Healing Fix Pipeline || 1. Resumen Ejecutivo || 2. Qué significa AI Self-Healing Fix Pipeline || 3. Archivos auditados || 4. Archivos creados || 5. Archivos modificados || 6. Tipos creados || 7. API final del servicio de self-healing","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE18_PREVIEW_PREFLIGHT_DIAGNOSTICS.md","FASE18_PREVIEW_PREFLIGHT_DIAGNOSTICS.md","7096","2026-06-13 04:47","Fase 18 Completada: Preview Preflight & Runtime Diagnostics || 1. Resumen Ejecutivo || 2. Qué problema resuelve Preflight Diagnostics || 3. Archivos auditados || 4. Archivos creados || 5. Archivos modificados || 6. Tipos creados || 7. API final de MiniAppPreflightService","0","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE17_DEPENDENCY_AUTO_RESOLVER.md","FASE17_DEPENDENCY_AUTO_RESOLVER.md","8004","2026-06-13 04:47","Fase 17 Completada: Dependency Auto-Resolver & Import Normalizer || 1. Resumen Ejecutivo || 2. Qué problema resuelve Dependency Auto-Resolver || 3. Archivos auditados || 4. Archivos creados || 5. Archivos modificados || 6. Tipos creados || 7. API final de MiniAppDependencyResolver","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE16_PASTE_TO_MINIAPP_FLOW.md","FASE16_PASTE_TO_MINIAPP_FLOW.md","6876","2026-06-13 04:47","Fase 16 Completada: Paste-to-MiniApp Runtime Flow || 1. Resumen Ejecutivo || 2. Aclaración del concepto de Mini App || 3. Archivos Auditados || 4. Archivos Creados || 5. Archivos Modificados || 6. Servicio de intake creado || 7. Tipos creados","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE15_MINIAPP_LIBRARY_LAUNCHER.md","FASE15_MINIAPP_LIBRARY_LAUNCHER.md","5909","2026-06-13 04:47","Fase 15 Completada: Mini App Library & Launcher || 1. Resumen Ejecutivo || 2. ¿Qué significa Mini App Library & Launcher? || 3. Archivos Auditados || 4. Archivos Creados || 5. Archivos Modificados || 6. Integración Funcional con Dashboard || 7. Metadata y Reconocimiento de Contexto (Adaptadores)","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE14_AI_AGENT_E2E_HARDENING.md","FASE14_AI_AGENT_E2E_HARDENING.md","4440","2026-06-13 04:47","Fase 14 Completada: AI Agent End-to-End Flow Hardening || 1. Resumen Ejecutivo || 2. Qué se auditó del agente || 3. Qué piezas ya existían || 4. Qué piezas faltaban || 5. Archivos creados || 6. Archivos modificados || 7. Flujo create end-to-end","0","0","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE13_AI_MINIAPP_BUILDER_AGENT.md","FASE13_AI_MINIAPP_BUILDER_AGENT.md","3576","2026-06-13 04:47","Fase 13 Completada: AI Mini App Builder Agent || 1. Resumen Ejecutivo || 2. Qué significa AI Mini App Builder Agent || 3. Archivos Evaluados || 4. Archivos Creados || 5. Archivos Modificados || 6. Tipos creados || 7. API final del agente","1","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE12_MINIAPP_WINDOW_RUNTIME.md","FASE12_MINIAPP_WINDOW_RUNTIME.md","3543","2026-06-13 04:47","Fase 12 Completada: Mini App Window Runtime || 1. Resumen Ejecutivo || 2. Definición del Mini App Window Runtime || 3. Archivos Evaluados || 4. Archivos Creados || 5. Archivos Modificados || 6. Estado global agregado || 7. Interacción del Usuario","0","0","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE11_RCKBYTE_VIRTUAL_MOUNT.md","FASE11_RCKBYTE_VIRTUAL_MOUNT.md","4890","2026-06-13 04:47","Fase 11 Completada: Virtual Mounted Execution en el Editor || 1. Resumen Ejecutivo || 2. Definición del Virtual Mounted Execution || 3. Archivos Evaluados || 4. Archivos Creados || 5. Archivos Modificados || 6. Adaptadores agregados || 7. Cómo se convierte un .rckbyte en proyecto interno","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\FASE10_RCKBYTE_UI_FLOW.md","FASE10_RCKBYTE_UI_FLOW.md","5621","2026-06-13 04:47","Fase 10 Completada: Integración UI del flujo Mini App || 1. Resumen Ejecutivo || 2. Dónde se integró la UI || 3. Archivos creados || 4. Archivos modificados || 5. Cómo funciona importar ZIP || 6. Cómo funciona importar `.rckbyte` || 7. Cómo funciona exportar `.rckbyte`","0","0","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\design.md","design.md","8029","2026-06-13 04:46","Directivas de Diseño Visual y Glassmorfismo Digital - ReactBite || 1. Filosofía de Diseño: Glassmorfismo Puro || 2. Paleta de Temas y Variables de Estado Embebidos || Configuración del Árbol de Variables Generadas: || 3. Condiciones Constructivas del Glassmorfismo || A. Anatomía de Tarjetas y Secciones (`GlassCard`) || B. Micro-Interacciones || 4. Gestión de Elementos Fuera de la Especificación Estándar (Normativa de Excepciones)","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\AUDIT.md","AUDIT.md","8383","2026-06-13 04:46","Auditoría Completa del Proyecto ReactBite || 1. Visión General del Proyecto || 2. Tecnologías y Stack Principal (Core Stack) || 2.1 Dependencias Clave: || 3. Estructura Arquitectónica || 4. Análisis Profundo de Capacidades y Lógicas de Dominio || A. Ejecución e Interpretación en Vivo. || B. Módulo Arquitectónico Integral.","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\ARCHITECTURE_MIGRATION_REPORT.md","ARCHITECTURE_MIGRATION_REPORT.md","4391","2026-06-13 04:46","Reporte de Migración de Arquitectura || Estado Final || Archivos Movidos || App || Features || Components || Otros || Imports Modificados","0","0","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\history\ANALISIS_ARQUITECTURA.md","ANALISIS_ARQUITECTURA.md","6367","2026-06-13 04:46","Análisis de Arquitectura y Propuesta de Refactorización (Fase 2) || 1. Identificación de Monolitos de Código || 2. Errores de Código y Fallas Potenciales (Vulnerabilidades del FrontEnd) || 3. Estrategia de Refactorización (Hacia el Cero-Fallos) || A) Desacoplamiento Real del Estado (Zustand Selectors) || B) Extracción a Clean Architecture en los Servicios || C) Estrategia ""Isla de Previsualización"" (Preview Sandbox) || 4. Componentes y Capas Nuevas Necesarias","1","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\docs\DEVELOPMENT_OVERVIEW.md","DEVELOPMENT_OVERVIEW.md","12725","2026-06-14 18:31","DEVELOPMENT_OVERVIEW.md || Propósito || Resumen Ejecutivo || Cómo Evolucionó El Desarrollo || 1. Etapa visual inicial || 2. Migración a una arquitectura más clara || 3. Paso a escritorio real || 4. Consolidación del runtime local","1","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\DESIGN.md","DESIGN.md","5562","2026-06-15 00:03","DESIGN.md || Identidad || Dashboard Clásico || Superficies De Uso || Hub || Viewer / Previewer || Reglas Por Superficie || Componentes Confirmados","1","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\DECISIONS.md","DECISIONS.md","12513","2026-06-17 03:19","DECISIONS.md || D-001: Rama y Worktree Canónicos || D-002: Tauri Reemplaza Electron || D-003: Dashboard Clásico Bloqueado || D-004: Persistencia Local || D-005: Estado De Funciones || D-007: Extensiones Sin Host || D-008: Runtime Reproducible","1","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\CODEX_GUARDRAILS.md","CODEX_GUARDRAILS.md","6561","2026-06-16 15:48","CODEX_GUARDRAILS.md || Solicitud Activa || Corrección Visual Activa || Zonas Protegidas || No Reintroducir || Estado Honesto || Reglas Endurecidas Por Evaluación De Stack","0","1","0","1","1","0"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\BUILD_ISOLATION_CHAIN_PLAN_2026-06-16.md","BUILD_ISOLATION_CHAIN_PLAN_2026-06-16.md","7044","2026-06-17 03:19","Plan De Cadena De Aislamiento Para Builds Importados || 1. Objetivo || 2. Estado Actual Confirmado || 3. Invariante De Seguridad || 4. Diseno Propuesto Por Fases || Fase A. Harness Nativo De Comparacion || Fase B. Prototipo De Worker Broker || Fase C. Cache Offline Verificada","1","1","0","1","1","1"
"C_DEV","Reactbite","Reactbite","Reactbite\reactbite-fusion\ARCHITECTURE_MIGRATION_REPORT.md","ARCHITECTURE_MIGRATION_REPORT.md","4690","2026-06-13 10:59","Reporte de Migración de Arquitectura || Estado Final || Archivos Movidos || App || Features || Components || Otros || Imports Modificados","0","0","0","1","1","0"
"C_DEV","transparentimagen","transparentimagen","transparentimagen\asteria\sidecars\python-ai\README.md","README.md","4426","2026-06-05 16:40","Asteria Python Sidecar || Commands || Capabilities || Batch Upscale || Manual Real-ESRGAN Setup || Local Dependencies","0","0","0","1","1","0"
"C_DEV","transparentimagen","transparentimagen","transparentimagen\asteria\sidecars\python-ai\models\README.md","README.md","764","2026-06-05 16:08","Local Real-ESRGAN Models","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\src\features\voice\README.md","README.md","372","2026-05-20 18:17","Voice Feature (Phase 1.6)","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\src\features\trophies\README.md","README.md","628","2026-05-20 18:17","Trophy Visual Manifest (2D Fallback) || Reglas de seguridad || Estructura esperada","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\src\features\start-context\README.md","README.md","352","2026-05-20 18:17","Start Context (Phase S.1)","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\ethyria-app\README.md","README.md","385","2026-05-23 02:43","Tauri + React + Typescript || Recommended IDE Setup","0","0","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\LAUNCHER_ACTION_REGISTRY.md","LAUNCHER_ACTION_REGISTRY.md","422","2026-05-20 18:17","LAUNCHER_ACTION_REGISTRY.md || Status || Commands || Events || Risk policy","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\IMPLEMENTATION_STATUS.md","IMPLEMENTATION_STATUS.md","1153","2026-05-20 18:17","IMPLEMENTATION_STATUS.md || Implemented || Scaffolded || Future || Blocked","0","1","0","1","1","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\FILE_INTAKE_SYSTEM.md","FILE_INTAKE_SYSTEM.md","607","2026-05-20 18:17","FILE_INTAKE_SYSTEM.md || Status || Commands || Events || Privacy || Storage","0","0","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\EVENT_SYSTEM.md","EVENT_SYSTEM.md","1194","2026-05-20 18:17","EVENT_SYSTEM.md || Estado || Eventos implementados (auditados) || Envelope","0","1","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\ETHYRIA_ACTION_PLANNER.md","ETHYRIA_ACTION_PLANNER.md","622","2026-05-20 18:17","ETHYRIA_ACTION_PLANNER.md || Status || Commands || Events || Permission Model","0","1","0","1","0","0"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\DESIGN.md","DESIGN.md","7711","2026-05-20 18:17","DESIGN.md || 1. Identidad visual del proyecto || 2. Principios de diseno || 3. Tokens visuales || 4. Componentes del UI Kit || ChatSidebar || Ethyria Web V1 || Confirmacion sensible de Ethyria","1","0","0","1","1","1"
"C_DEV","TSK DISENO","TSK DISENO","TSK DISENO\proyectia-tsk\COMPONENT_RULES.md","COMPONENT_RULES.md","371","2026-05-20 18:17","COMPONENT_RULES.md || Reglas vigentes de cierre","0","0","0","1","1","0"
"C_DEV","Master dev click switch swiss","Master dev click switch swiss","Master dev click switch swiss\Click switch swiss\ARCHIVO_PERSONAL_Y_LEGACY\42_Switch-click-swiss-main\README.md","README.md","1306","2025-08-01 08:58","Switch-click-swiss || Documentación || Compatibilidad || Roadmap breve","0","1","0","1","1","0"
"C_DEV","transparentimagen","transparentimagen","transparentimagen\asteria\README.md","README.md","839","2026-06-05 02:21","Asteria - Local Visual AI Workspace || Run Locally","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\ethyria-app\DESIGN.md","DESIGN.md","17153","2026-05-24 07:36","ETHYRIA SAMANTHA — DESIGN SYSTEM DOCUMENT || Estética Visual Completa · Filosofía · Composición · Interacción || PARTE I: FILOSOFÍA VISUAL || 0. El Concepto Fundador || 1. Tres Pilares Estéticos || PARTE II: COMPOSICIÓN VISUAL || 2. Sistema de Capas || 3. Eje Vertical — ""Centro de Gravedad""","0","0","0","1","0","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\VOICE_PIPELINE.md","VOICE_PIPELINE.md","1222","2026-05-23 13:55","Ethyria Voice Pipeline || 1. Flujo actual || 2. Proveedores actuales || 3. Proveedor futuro (no integrado) || 4. Estados recomendados || 5. Errores comunes || 6. Checklist manual","0","0","0","1","0","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\video_analysis.md","video_analysis.md","13494","2026-05-23 10:46","📊 Análisis Detallado del Video: Estética, Voz y Arquitectura de Ejecución || 🎨 1. Análisis Estético y Visual (GUI) || Características Visuales Observadas: || 🗣️ 2. Análisis de Voz, Personalidad y Dirección || 🛠️ 3. Capacidades Demostradas y su ""Cómo lo Hace"" (Ficha Técnica) || 🎵 A. Reproducción de Música Específica en YouTube || 🗔 B. Minimizar Ventanas del Sistema Operativo || 📄 C. Creación y Guardado de un Documento de Word (.docx)","0","1","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\TROUBLESHOOTING.md","TROUBLESHOOTING.md","1439","2026-05-23 15:35","Ethyria Troubleshooting || npm install falla (Windows / permisos / ruta) || Ollama no responde || Modelo no instalado || cargo check falla || Web Speech (STT/TTS) no disponible || SQLite bloqueado","0","1","0","0","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\TEST_MATRIX.md","TEST_MATRIX.md","2384","2026-05-23 15:34","Ethyria Test Matrix (Manual) || 1. Startup || 2. Chat || 3. Voz || 4. Memoria (V2) || 5. Workspace / Projects || 6. Intelligence || 7. Planner","0","1","0","1","1","1"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\TAURI_COMMAND_REGISTRY.md","TAURI_COMMAND_REGISTRY.md","4369","2026-05-23 15:34","Tauri Command Registry (Ethyria) || Estado || AI / LLM || Agent (legacy + safe) || Memory || System Info / OS Control / Files / Browser || Projects / Workspace || Project Intelligence","0","1","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\STRATEGIC_PLANNER_SYSTEM.md","STRATEGIC_PLANNER_SYSTEM.md","2447","2026-05-23 15:30","Ethyria Strategic Planner System || 1. Objetivo || 2. Componentes || 3. Datos (SQLite) || 4. Flujo recomendado || 5. Límites y seguridad || 6. Checklist manual","0","1","0","1","1","1"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\SECURITY_TEST_MATRIX.md","SECURITY_TEST_MATRIX.md","939","2026-05-23 15:46","Ethyria Security Test Matrix || 1. Intentar leer `.env` || 2. Guardar memoria con contraseña/token || 3. Crear archivo en ruta sensible || 4. Agente lee fuera del proyecto activo || 5. Logs || 6. CSP local-only","0","1","0","1","1","1"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\SECURITY_PRIVACY.md","SECURITY_PRIVACY.md","1313","2026-05-23 15:45","Ethyria Security & Privacy || 1. Principios || 2. Datos locales || 3. Memoria || 4. Archivos sensibles || 5. Agente || 6. Logs || 7. CSP / externos","0","1","0","1","1","1"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\RELEASE_CHECKLIST.md","RELEASE_CHECKLIST.md","1080","2026-05-23 15:34","Ethyria Release Checklist || Pre-release || Build || Rollback","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\PROJECT_WORKSPACE_SYSTEM.md","PROJECT_WORKSPACE_SYSTEM.md","3783","2026-05-23 15:06","Ethyria Project Workspace System || 1. Objetivo || 2. Principios de seguridad || 3. Backend (SQLite / Tauri) || 3.1 Tablas || 3.2 Comandos Tauri (Projects) || 3.3 Escaneo seguro (solo metadata) || 4. Frontend (Bridge + Store)","0","1","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\PROJECT_INTELLIGENCE_SYSTEM.md","PROJECT_INTELLIGENCE_SYSTEM.md","3664","2026-05-23 15:18","Ethyria Project Intelligence System || 1. Objetivo || 2. Estado actual (importante) || 3. Backend (SQLite / Tauri) || 3.1 Tablas || 3.2 Reglas || 3.3 Comandos Tauri (Intelligence) || 4. Evidencia y “stale”","0","1","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\OLLAMA_LOCAL_SETUP.md","OLLAMA_LOCAL_SETUP.md","1395","2026-05-23 13:49","Ollama Local Setup for Ethyria || 1. Requisitos || 2. Comandos básicos || 3. Variables opcionales (configuración) || 4. Errores comunes || 5. Verificación","0","0","0","1","0","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\MEMORY_SYSTEM.md","MEMORY_SYSTEM.md","1873","2026-05-23 14:52","Ethyria Memory System || 1. Objetivo || 2. Qué guarda || 3. Qué no guarda || 4. Tipos de memoria || 5. Fuentes || 6. Esquema || 7. Flujo de recuperación","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\LOCAL_TTS_PROVIDERS.md","LOCAL_TTS_PROVIDERS.md","1386","2026-05-23 14:48","Local TTS Providers for Ethyria || Proveedor actual (fallback) || Proveedores preparados (requieren servicio local real) || Variables de configuración (frontend) || Contrato HTTP esperado (genérico) || Advertencia","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\DATABASE_MIGRATIONS.md","DATABASE_MIGRATIONS.md","971","2026-05-23 15:35","Ethyria Database Migrations (SQLite) || 1. Principios || 2. Backup recomendado || 3. Tablas relevantes (alto nivel) || 4. Rollback","0","1","0","0","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\CLAUDE-INSTRUCTIONS.md","CLAUDE-INSTRUCTIONS.md","6823","2026-05-23 02:22","🤖 INSTRUCCIONES PARA CLAUDE SONNET || Prompt de Ejecución — Proyecto Ethyria || CONTEXTO || DOCUMENTACIÓN DISPONIBLE || INSTRUCCIONES DE EJECUCIÓN || Paso 1: Setup del Entorno || Paso 2: Backend (Rust) || Paso 3: Frontend (React + TypeScript)","0","1","0","1","1","1"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\AGENT_SYSTEM.md","AGENT_SYSTEM.md","1661","2026-05-23 14:56","Ethyria Agent System || 1. Objetivo || 2. Herramientas || 3. Riesgos || 4. Confirmaciones || 5. Dry-run || 6. Rollback || 7. Audit log","0","1","0","1","0","1"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\07-OS-COMMANDS.md","07-OS-COMMANDS.md","25455","2026-05-23 02:21","07 — Comandos del Sistema Operativo || 🖥️ Mapa de Comandos del Sistema || 📱 Catálogo Completo de Aplicaciones || Mapa de Aplicaciones Extendido || 🪟 Control Avanzado de Ventanas || Usando Win32 API directamente","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\06-AUDIO-PIPELINE.md","06-AUDIO-PIPELINE.md","19234","2026-05-23 02:20","06 — Audio Pipeline (STT / TTS) || 🎙️ Arquitectura del Pipeline de Audio || 🎤 Speech-to-Text (STT) || Opción A: Web Speech API (Recomendada para empezar) || Opción B: Whisper API (OpenAI) — Para producción || Opción C: Whisper Local (whisper.cpp) — Para offline completo || 🔊 Text-to-Speech (TTS) || Opción A: Web Speech Synthesis (Básica, gratuita)","0","0","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\05-AI-BRAIN.md","05-AI-BRAIN.md","18373","2026-05-23 02:18","05 — Cerebro IA + Prompt Engineering || 🧠 Arquitectura del Cerebro IA || 📋 System Prompt Maestro (Versión Completa) || ⚙️ Configuración de Ollama || Modelfile Personalizado para Ethyria || Modelfile para Ethyria || Guardar como: ethyria-modelfile || Parámetros optimizados para clasificación de intenciones","0","1","0","1","1","0"
"C_DEV","Ethyria","Ethyria","Ethyria\Ethyria\docs\04-FRONTEND-REACT-TS.md","04-FRONTEND-REACT-TS.md","53811","2026-05-23 02:17","04 — Frontend React + TypeScript || 📁 Estructura del Frontend || 📄 types/assistant.ts — Tipos del Asistente || 📄 types/commands.ts — Tipos de Comandos || 📄 types/messages.ts — Tipos de Mensajes IPC || 📄 stores/useAssistantStore.ts — Estado Global del Asistente","0","0","0","1","1","0"
